Dates,GSPL.NS Y,GUJGASLTD.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of GUJGASLTD.NS X,Effective Margin of GSPL.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of GSPL.NS X,Effective Investment of GSPL.NS Y,Multiplier X,Multiplier Y
2023-01-02,269.95001220703125,490.1499938964844,1.520623608430563,21.839788144437847,248.1102240625934,,0.0001713735658938,,,,,,,,,,,,,,,
2023-01-03,272.04998779296875,490.6000061035156,1.6517162200841349,23.76064528509204,248.2893425078767,,0.0002119557645668,,,,,,,,,,,,,,,
2023-01-04,269.3999938964844,477.5,1.822677533431372,26.29201146112831,243.1079824353561,,0.0002691494119855,,,,,,,,,,,,,,,
2023-01-05,276.0,490.0499877929688,1.9222059669695155,27.83201323947611,248.1679867605239,,0.000323128161832,,,,,,,,,,,,,,,
2023-01-06,275.54998779296875,481.0499877929688,2.123697179466444,30.884119498448,244.66586829452075,,0.0004120377202872,,,,,,,,,,,,,,,
2023-01-09,279.45001220703125,483.8999938964844,2.294484301280576,33.54800207654705,245.9020101304842,,0.0005389417959511,,,,,,,,,,,,,,,
2023-01-10,282.79998779296875,479.8999938964844,2.607635266635977,38.38397826121136,244.4160095317574,,0.0007871332173397,,,,,,,,,,,,,,,
2023-01-11,275.3999938964844,471.25,2.3197346361530022,34.322442250193944,241.07755164629043,,0.000697830206514,,,,,,,,,,,,,,,
2023-01-12,278.25,466.7999877929688,2.6090589202711416,38.8476825970929,239.4023174029071,,0.0010803460644107,,,,,,,,,,,,,,,
2023-01-13,269.8999938964844,450.2999877929688,2.466294649649949,36.92201262278672,232.97798127369765,,0.0010493346833904,,,,,,,,,,,,,,,
2023-01-16,277.8999938964844,448.2999877929688,3.0149896097361903,45.54259443804162,232.3573994584428,,0.0266895201617144,,,,,,,,,,,,,,,
2023-01-17,275.45001220703125,448.5,2.816577204712707,42.872528587528905,232.57748361950237,,0.0284251458596436,,,,,,,,,,,,,,,
2023-01-18,274.0,455.4500122070313,2.516736867402049,38.55404519489932,235.44595480510068,,0.0259943175037028,,,,,,,,,,,,,,,
2023-01-19,267.8999938964844,455.1499938964844,2.1085487799922595,32.44509282149619,235.4549010749882,,0.0194818099265297,,,,,,,,,,,,,,,
2023-01-20,266.45001220703125,460.8500061035156,1.8560188340978776,28.66043601806632,237.78957618896493,,0.017004476701804,,,,,,,,,,,,,,,
2023-01-23,274.79998779296875,471.0499877929688,2.123108539944645,32.93247513296345,241.8675126600053,,0.0209214380025103,,,,,,,,,,,,,,,
2023-01-24,270.0,469.4500122070313,1.8406155244845,28.647616271859302,241.3523837281407,,0.0014097910980242,,,,,,,,,,,,,,,
2023-01-25,266.70001220703125,466.2999877929688,1.6930567579609834,26.417855978193582,240.2821562288377,,0.0013673978490249,,,,,,,,,,,,,,,
2023-01-27,265.3999938964844,454.7000122070313,1.8818639699466575,29.45304971131361,235.9469441851708,,0.017916815867675,,,,,,,,,,,,,,,
2023-01-30,269.04998779296875,449.8999938964844,2.2104497910719814,34.75945161757096,234.2905361753978,,0.0025715330977593,,,,,,,,,,,,,,,
2023-01-31,269.79998779296875,456.9500122070313,2.066501185415488,32.64148199525528,237.15850579771347,,0.0025535708749107,,,,,,,,,,,,,,,
2023-02-01,263.95001220703125,472.0499877929688,1.317118034348178,20.84852121153466,243.1014909954966,,0.0014282300239983,,,,,,,,,,,,,,,
2023-02-02,261.75,472.6499938964844,1.1561821452865315,18.32535672093161,243.4246432790684,,0.0012737573253556,,,,,,,,,,,,,,,
2023-02-03,259.79998779296875,469.4500122070313,1.104131533120895,17.51984328761398,242.2801445053548,,0.0011135947881879,,,,,,,,,,,,,,,
2023-02-06,260.8999938964844,474.8999938964844,1.035150402342674,16.444938524613065,244.4550553718713,,0.0010291463453899,,,,,,,,,,,,,,,
2023-02-07,259.20001220703125,469.5499877929688,1.0486956682212227,16.66095656483452,242.53905564219676,,0.0012824333850046,,,,,,,,,,,,,,,
2023-02-08,268.95001220703125,480.0,1.3982232891409885,22.235545822899184,246.71446638413207,,0.0019471158273485,,,,,,,,,,,,,,,
2023-02-09,260.04998779296875,482.7999877929688,0.7654101599325845,12.175250573831647,247.8747372191371,,0.0014809081355693,,,,,,,,,,,,,,,
2023-02-10,265.75,480.2999877929688,1.178028890639193,18.764043276270456,246.98595672372957,,0.0018107661710576,,,,,,,,,,,,,,,
2023-02-13,265.8500061035156,484.6499938964844,1.0738846322244275,17.126177852880772,248.72382825063485,,0.0018043483095295,,,,,,,,,,,,,,,
2023-02-14,275.79998779296875,474.7999877929688,1.920618789563568,30.736773769329343,245.0632140236394,,0.0029608081539476,,,,,,,,,,,,,,,
2023-02-15,269.45001220703125,483.25,1.3162469849479077,21.103867853451703,248.34614435357955,,0.0021021546352824,,,,,,,,,,,,,,,
2023-02-16,266.75,485.3999938964844,1.0932434067173749,17.547794109213072,249.20220589078693,,0.002098687321422,,,,,,,,,,,,,,,
2023-02-17,275.6000061035156,485.25,1.6418524978592175,26.40854959970801,249.1914565038076,,0.0029820628851805,,,,,,,,,,,,,,,
2023-02-20,272.6499938964844,499.3500061035156,1.1184829043254048,18.016380710260705,254.63361318622367,,0.0024460091084695,,,,,,,,,,,,,,,
2023-02-21,268.8500061035156,506.5499877929688,0.7088245502405375,11.422873033264407,257.4271330702512,,0.0019047008136946,,,,,,,,,,,,,,,
2023-02-22,266.95001220703125,502.7000122070313,0.6788728687407697,10.944102851042544,256.0059093559887,,0.0019286487195693,,,,,,,,,,,,,,,
2023-02-23,270.75,504.1000061035156,0.8774488364640342,14.155180670188544,256.59481932981146,,0.002049811485944,,,,,,,,,,,,,,,
2023-02-24,278.45001220703125,507.3999938964844,1.2714010000622018,20.545120343779217,257.90489186325203,,0.0021501489357483,,,,,,,,,,,,,,,
2023-02-27,277.8999938964844,504.2000122070313,1.3059917192620496,21.13872158869896,256.7612723077854,,0.002591043390871,,,,,,,,,,,,,,,
2023-02-28,282.8500061035156,504.8999938964844,1.5860834512086253,25.704887428832137,257.1451186746835,,0.0038549444830477,,,,,,,,,,,,,,,
2023-03-01,286.54998779296875,511.2000122070313,1.6571682217493673,26.92793394120872,259.62205385176003,,0.0040021070788691,,,,,,,,,,,,,,,
2023-03-02,282.8999938964844,511.2000122070313,1.4261351592095128,23.22110863485261,259.67888526163176,,0.0036053097242516,,,,,,,,,,,,,,,
2023-03-03,277.3500061035156,509.3500061035156,1.1291557497832896,18.371875183510724,258.9781309200049,,0.0033882366963235,,,,,,,,,,,,,,,
2023-03-06,292.6000061035156,512.6500244140625,1.9823608439881175,32.33669702593829,260.26330907757733,,0.0071542444387125,,,,,,,,,,,,,,,
2023-03-08,289.45001220703125,507.2000122070313,1.907288407301961,31.194877477075806,258.25513472995544,,0.0084055136670176,,,,,,,,,,,,,,,
2023-03-09,289.3999938964844,514.0,1.7388005363351808,28.523005294670725,260.87698860181365,,0.0066599100011887,,,,,,,,,,,,,,,
2023-03-10,281.79998779296875,510.2000122070313,1.3570601079696194,22.300987348474905,259.49900044449384,,0.0048045904512392,,,,,,,,,,,,,,,
2023-03-13,277.95001220703125,507.6000061035156,1.1809465612429335,19.416513159507645,258.5334990475236,,0.0056957838918947,,,,,,,,,,,,,,,
2023-03-14,280.8999938964844,500.2999877929688,1.524573951796226,25.091506664550906,255.80848723193347,,0.0073865974139097,,,,,,,,,,,,,,,
2023-03-15,276.45001220703125,491.6499938964844,1.4451475425848213,23.829546632607617,252.62046557442363,,0.0075878719549701,,,,,,,,,,,,,,,
2023-03-16,274.29998779296875,496.7999877929688,1.192270353932526,19.68943291728243,254.61055487568632,,0.0066941801918322,,,,,,,,,,,,,,,
2023-03-17,270.0,502.2000122070313,0.8059560691907669,13.319642894943854,256.68035710505615,,0.0055173892870359,,,,,,,,,,,,,,,
2023-03-20,269.54998779296875,495.2000122070313,0.9335781732423284,15.440058419422996,254.10992937354573,,0.0058227130566271,,,,,,,,,,,,,,,
2023-03-21,272.45001220703125,501.1499938964844,0.9698482159233822,16.056671035168392,256.39334117186286,,0.0058448037607552,,,,,,,,,,,,,,,
2023-03-22,269.29998779296875,495.2999877929688,0.908464281609349,15.05154475281958,254.2484430401492,,0.0060253651789817,,,,,,,,,,,,,,,
2023-03-23,274.54998779296875,491.25,1.3129271301882846,21.77938620828297,252.77060158468575,,0.0073868025500315,,,,,,,,,,,,,,,
2023-03-24,270.75,482.3999938964844,1.2777189913288738,21.225868723619985,249.52413127638,,0.0077536554091969,,,,,,,,,,,,,,,
2023-03-27,268.3500061035156,479.6000061035156,1.1907160076831869,19.807272119671325,248.5427339838443,,0.0075703722522191,,,,,,,,,,,,,,,
2023-03-28,268.29998779296875,470.3500061035156,1.3868220917319007,23.10903256343863,245.1909552295301,,0.0086475060579285,,,,,,,,,,,,,,,
2023-03-29,265.25,469.6499938964844,1.212418461408056,20.232671911151957,245.01732808884805,,0.0081474266476543,,,,,,,,,,,,,,,
2023-03-31,265.0,459.6000061035156,1.4129853155320542,23.62133023028639,241.3786697697136,,0.0092296482647884,,,,,,,,,,,,,,,
2023-04-03,262.5,461.2000122070313,1.2198156192028915,20.422192340534,242.077807659466,,0.0090385220510724,,,,,,,,,,,,,,,
2023-04-05,265.5,462.25,1.366273943352847,22.916135844341227,242.5838641556588,,0.0096745939327682,,,,,,,,,,,,,,,
2023-04-06,271.8999938964844,466.3500061035156,1.646133100915351,27.687595828664428,244.21239806781995,,0.0116237790739549,,,,,,,,,,,,,,,
2023-04-10,268.8999938964844,458.6000061035156,1.626083174847052,27.415772222894248,241.48422167359013,,0.0113756369470926,,,,,,,,,,,,,,,
2023-04-11,277.1000061035156,461.2000122070313,2.0371555467835964,34.48321194712969,242.61679415638596,,0.0165008700813596,,,,,,,,,,,,,,,
2023-04-12,274.45001220703125,465.0499877929688,1.782259127822013,30.24700787062693,244.20300433640432,,0.0148295715367522,,,,,,,,,,,,,,,
2023-04-13,276.3500061035156,462.9500122070313,1.923078577988572,32.745284983185684,243.60472112032997,,0.0156805226970642,,,,,,,,,,,,,,,
2023-04-17,266.79998779296875,469.8999938964844,1.2043684274636597,20.531370030661947,246.2686177623068,,0.0097946960354138,,,,,,,,,,,,,,,
2023-04-18,265.75,469.1499938964844,1.151464115333379,19.638184176954184,246.11181582304584,,0.0072384324757726,,,,,,,,,,,,,,,
2023-04-19,265.25,464.7999877929688,1.2072033173126622,20.5983226613547,244.6516773386453,,0.0073770677844953,,,,,,,,,,,,,,,
2023-04-20,263.54998779296875,461.3999938964844,1.1726109310828483,19.99227890779906,243.5577088851697,,0.0072311859586637,,,,,,,,,,,,,,,
2023-04-21,263.20001220703125,466.6000061035156,1.0336997892653286,17.610491516898122,245.58952069013316,,0.0080426899629794,,,,,,,,,,,,,,,
2023-04-24,264.29998779296875,463.5,1.157092575582999,19.698312183358095,244.60167560961065,,0.009533287182347,,,,,,,,,,,,,,,
2023-04-25,265.6000061035156,458.75,1.3257164586655223,22.57890260278566,243.02110350073,,0.0112829584292949,,,,,,,,,,,,,,,
2023-04-26,284.6000061035156,463.3999938964844,2.319115476202548,39.68543330247627,244.91457280103936,,0.0260129535600398,,,,,,,,,,,,,,,
2023-04-27,282.6499938964844,454.5,2.3686061580327564,40.7307937772388,241.9192001192456,,0.0314948768876143,,,,,,,,,,,,,,,
2023-04-28,284.95001220703125,467.75,2.2039361425376605,38.09925541716677,246.85075678986448,,0.0294399052276034,,,,,,,,,,,,,,,
2023-05-02,284.1499938964844,469.9500122070313,2.0941239577725197,36.36464446947616,247.7853494270082,,0.0280552109028951,,,,,,,,,,,,,,,
2023-05-03,283.3500061035156,472.1499938964844,1.987145325046633,34.64704462211651,248.70296148139911,,0.0268656019244347,,,,,,,,,,,,,,,
2023-05-04,281.70001220703125,473.25,1.855852764956231,32.47073522816487,249.2292769788664,,0.0252319963234033,,,,,,,,,,,,,,,
2023-05-05,279.25,460.7000122070313,1.9568535260934985,34.361718983971315,244.88828101602869,,0.0281760929989544,,,,,,,,,,,,,,,
2023-05-08,276.3999938964844,459.3500061035156,1.8080035864724755,31.8526761004523,244.54731779603208,,0.0265848954994898,,,,,,,,,,,,,,,
2023-05-09,273.54998779296875,466.5,1.4919201694351358,26.3478785990462,247.20210919392252,,0.0220327320618838,,,,,,,,,,,,,,,
2023-05-10,280.5,462.8500061035156,1.9428249266264896,34.43776837134422,246.06223162865575,,0.0300169696481305,,,,,,,,,,,,,,,
2023-05-11,288.3500061035156,488.25,1.8648319197583476,33.18759172740647,255.16241437610915,,0.0320257898811806,,,,,,,,,,,,,,,
