Dates,TCS.NS Y,HCLTECH.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of HCLTECH.NS X,Effective Margin of TCS.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of TCS.NS X,Effective Investment of TCS.NS Y,Multiplier X,Multiplier Y
2023-01-02,3261.449951171875,1039.449951171875,-0.7118454473401631,-75.15966127368165,3336.6096124455566,,,,,,,,,,,,,,,,
2023-01-03,3311.35009765625,1041.3499755859375,-0.2803047415215112,-29.515638058296645,3340.865735714546,,,,,,,,,,,,,,,,
2023-01-04,3314.64990234375,1036.5999755859375,-0.1589236362960647,-16.70255908296349,3331.352461426713,,,,,,,,,,,,,,,,
2023-01-05,3311.10009765625,1044.0999755859375,-0.343293927943453,-36.00040481910264,3347.1005024753526,,,,,,,,,,,,,,,,
2023-01-06,3211.550048828125,1032.800048828125,-1.0725371300404292,-112.37918476853338,3323.9292335966584,,,,,,,,,,,,,,,,
2023-01-09,3319.949951171875,1067.449951171875,-0.7203244079678404,-75.41011717570746,3395.3600683475825,,,,,,,,,,,,,,,,
2023-01-10,3286.39990234375,1063.8499755859375,-0.9742411492788822,-101.7373101759822,3388.137212519732,,,,,,,,,,,,,,,,
2023-01-11,3328.699951171875,1054.800048828125,-0.3956849471629705,-41.15784135048261,3369.8577925223576,,,,,,,,,,,,,,,,
2023-01-12,3334.35009765625,1071.6500244140625,-0.6800035025627079,-70.46235419840059,3404.8124518546506,,,,,,,,,,,,,,,,
2023-01-13,3374.550048828125,1077.800048828125,-0.4145707647628564,-42.94846973083122,3417.498518558956,,,,,,,,,,,,,,,,
2023-01-16,3334.050048828125,1093.699951171875,-1.1174285886225022,-115.90168857780372,3449.9517374059287,,,,,,,,,,,,,,,,
2023-01-17,3378.39990234375,1111.050048828125,-1.0302583085973285,-106.96285907211814,3485.362761415868,,,,,,,,,,,,,,,,
2023-01-18,3390.0,1115.1500244140625,-0.9958795660367986,-103.48106818626457,3493.481068186265,,,,,,,,,,,,,,,,
2023-01-19,3373.10009765625,1111.4000244140625,-1.0799225617555992,-112.3202060650574,3485.4203037213074,,,,,,,,,,,,,,,,
2023-01-20,3363.10009765625,1107.800048828125,-1.1006045651605294,-114.60494168563127,3477.7050393418813,,,,,,,,,,,,,,,,
2023-01-23,3414.89990234375,1121.199951171875,-0.8641751818512957,-89.99525615832499,3504.895158502075,,,,,,,,,,,,,,,,
2023-01-24,3436.300048828125,1137.8499755859375,-0.9843892665419396,-102.4001586926388,3538.700207520764,,,,,,,,,,,,,,,,
2023-01-25,3429.75,1122.75,-0.746241455720006,-77.61523286331612,3507.365232863316,,,,,,,,,,,,,,,,
2023-01-27,3411.050048828125,1115.5999755859375,-0.7819516528221521,-81.33956663048639,3492.3896154586114,,,,,,,,,,,,,,,,
2023-01-30,3433.64990234375,1134.75,-0.9400422597012198,-97.84310751168005,3531.49300985543,,,,,,,,,,,,,,,,
2023-01-31,3358.699951171875,1122.199951171875,-1.405397318509478,-146.57771675528147,3505.2776679271565,,,,,,,,,,,,,,,,
2023-02-01,3408.35009765625,1132.0999755859375,-1.1199333688818882,-116.92214837936854,3525.2722460356185,,,,,,,,,,,,,,,,
2023-02-02,3460.39990234375,1149.5999755859375,-0.9620513002653248,-100.50428272878072,3560.9041850725307,,,,,,,,,,,,,,,,
2023-02-03,3482.300048828125,1146.1500244140625,-0.6819924857068925,-71.28092052199736,3553.5809693501224,,,,,,,,,,,,,,,,
2023-02-06,3459.949951171875,1145.699951171875,-0.8835008090309466,-92.41433617711664,3552.364287348992,,,,,,,,,,,,,,,,
2023-02-07,3472.550048828125,1128.25,-0.4189142022774806,-43.82611178306525,3516.3761606111902,,,,,,,,,,,,,,,,
2023-02-08,3520.10009765625,1145.0,-0.2922065175678428,-30.565504512856023,3550.665602169106,,,,,,,,,,,,,,,,
2023-02-09,3540.85009765625,1146.3499755859375,-0.1197220671499621,-12.52102526943372,3553.371122925684,,,,,,,,,,,,,,,,
2023-02-10,3537.550048828125,1115.6500244140625,0.4505337260010947,47.1428208585412,3490.407227969584,,,,,,,,,,,,,,,,
2023-02-13,3482.39990234375,1113.0,-0.0242042966333574,-2.5326534432460903,3484.932555786996,,,,,,,,,,,,,,,,
2023-02-14,3500.10009765625,1125.449951171875,-0.0994899414499679,-10.4089335899871,3510.509031246237,,,,,,,,,,,,,,,,
2023-02-15,3520.64990234375,1132.9000244140625,-0.0496026399233228,-5.188199594186699,3525.8381019379367,,,,,,,,,,,,,,,,
2023-02-16,3558.050048828125,1128.1500244140625,0.3997610292315563,41.80657083007736,3516.243477998048,,,,,,,,,,,,,,,,
2023-02-17,3501.14990234375,1109.550048828125,0.2193536730531298,22.92753355442028,3478.2223687893297,,,,,,,,,,,,,,,,
2023-02-20,3487.300048828125,1115.699951171875,-0.034620169477149,-3.616339825873183,3490.916388653998,,,,,,,,,,,,,,,,
2023-02-21,3451.0,1105.199951171875,-0.1773889890550492,-18.501688263189408,3469.5016882631894,,,,,,,,,,,,,,,,
2023-02-22,3401.550048828125,1092.5999755859375,-0.4048414891375335,-42.20294903578088,3443.752997863906,,,,,,,,,,,,,,,,
2023-02-23,3413.800048828125,1094.3499755859375,-0.3232576952461572,-33.64435549443715,3447.444404322562,,,,,,,,,,,,,,,,
2023-02-24,3400.449951171875,1094.8499755859375,-0.4624058478545457,-48.07715407843625,3448.5271052503117,,,,,,,,,,,,,,,,
2023-02-27,3331.85009765625,1083.949951171875,-0.9113752527431432,-94.56251529736028,3426.4126129536103,,,,,,,,,,,,,,,,
2023-02-28,3312.85009765625,1077.5999755859375,-0.9738687079011492,-100.800148631889,3413.650246288139,,,,,,,,,,,,,,,,
2023-03-01,3385.699951171875,1101.0999755859375,-0.7324213520389237,-75.66949213258522,3461.36944330446,,,,,,,,,,,,,,,,
2023-03-02,3321.449951171875,1105.949951171875,-1.4470458162585291,-149.58394288319414,3471.033894055069,,,,,,,,,,,,,,,,
2023-03-03,3342.14990234375,1119.0,-1.4985734030317166,-155.0296880019955,3497.179590345745,,,,,,,,,,,,,,,,
2023-03-06,3371.85009765625,1126.699951171875,-1.3590308829220294,-140.6193429802688,3512.469440636519,,,,,,,,,,,,,,,,
2023-03-08,3390.39990234375,1120.6500244140625,-1.063063023526607,-109.81287023595632,3500.2127725797063,,,,,,,,,,,,,,,,
2023-03-09,3336.85009765625,1116.6500244140625,-1.5018315395532935,-155.15245479998885,3492.002552456239,,,,,,,,,,,,,,,,
2023-03-10,3331.0,1116.300048828125,-1.5504198125366553,-160.15371660321307,3491.153716603213,,,,,,,,,,,,,,,,
2023-03-13,3281.949951171875,1098.5999755859375,-1.680004883372946,-173.63891686469833,3455.5888680365733,,,,,,,,,,,,,,,,
2023-03-14,3214.949951171875,1084.050048828125,-2.043099058893754,-211.44379995243025,3426.3937511243053,,,,,,,,,,,,,,,,
2023-03-15,3198.89990234375,1079.6500244140625,-2.1078339907077,-218.58131179262045,3417.4812141363705,,,,,,,,,,,,,,,,
2023-03-16,3185.0,1072.4000244140625,-2.094050477719428,-217.8238734577108,3402.8238734577108,,,,,,,,,,,,,,,,
