Dates,OFSS.NS Y,FSL.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of FSL.NS X,Effective Margin of OFSS.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of OFSS.NS X,Effective Investment of OFSS.NS Y,Multiplier X,Multiplier Y
2022-09-28,2949.89990234375,102.9499969482422,-1.3568492345787688,-310.6168503245717,3260.5167526683217,,,,,,,,,,,,,,,,
2022-09-29,2949.89990234375,103.8499984741211,-1.3921632537147772,-319.1921400673941,3269.092042411144,,,,,,,,,,,,,,,,
2022-09-30,2982.5,104.8000030517578,-1.2889527149571114,-295.9392680291712,3278.439268029171,,,,,,,,,,,,,,,,
2022-10-03,2921.75,103.25,-1.4676296861259983,-337.5810397213281,3259.331039721328,,,,,,,,,,,,,,,,
2022-10-04,2995.199951171875,105.1500015258789,-1.2343020650853642,-284.24889263353,3279.448843805405,,,,,,,,,,,,,,,,
2022-10-06,3038.550048828125,106.1500015258789,-1.0888827942327213,-250.97680793500467,3289.5268567631297,,,,,,,,,,,,,,,,
2022-10-07,2968.0,105.5,-1.3540663297509878,-312.4858082535102,3280.48580825351,,,,,,,,,,,,,,,,
2022-10-10,2965.10009765625,104.9000015258789,-1.3281083594178145,-306.81425901283365,3271.914356669084,,,,,,,,,,,,,,,,
2022-10-11,2909.14990234375,102.8499984741211,-1.4588171204289238,-337.5220365941177,3246.671938937868,,,,,,,,,,,,,,,,
2022-10-12,2917.449951171875,104.1999969482422,-1.479693376878182,-342.9496564030524,3260.399607574928,,,,,,,,,,,,,,,,
2022-10-13,2929.949951171875,103.1999969482422,-1.366287067107298,-316.8219766565826,3246.7719278284576,,,,,,,,,,,,,,,,
2022-10-14,2947.300048828125,103.75,-1.3089134222837993,-303.345555543262,3250.645604371387,,,,,,,,,,,,,,,,
2022-10-17,2940.25,104.8499984741211,-1.3841343040459375,-320.4047625593066,3260.6547625593066,,,,,,,,,,,,,,,,
2022-10-18,2949.199951171875,103.8499984741211,-1.2858034389415058,-297.00901073229124,3246.2089619041662,,,,,,,,,,,,,,,,
2022-10-19,2955.5,102.0999984741211,-1.160902337185244,-267.6920776972629,3223.192077697263,,,,,,,,,,,,,,,,
2022-10-20,2920.050048828125,104.1500015258789,-1.408009479193623,-324.581698026077,3244.631746854202,,,,,,,,,,,,,,,,
2022-10-21,2916.800048828125,104.1500015258789,-1.4122955725571051,-324.83842848832046,3241.638477316445,,,,,,,,,,,,,,,,
2022-10-24,2935.60009765625,103.8499984741211,-1.3055453059472664,-299.7289550245596,3235.3290526808096,,,,,,,,,,,,,,,,
2022-10-25,2915.0,105.6500015258789,-1.4772714022596656,-339.0516890631516,3254.051689063152,,,,,,,,,,,,,,,,
2022-10-27,2904.85009765625,103.0500030517578,-1.377121605305664,-315.99491541745647,3220.8450130737065,,,,,,,,,,,,,,,,
2022-10-28,2892.89990234375,100.6999969482422,-1.2973479504783088,-297.6430799464679,3190.542982290218,,,,,,,,,,,,,,,,
2022-10-31,2912.85009765625,103.8499984741211,-1.3636298724908087,-313.0570161635537,3225.907113819804,,,,,,,,,,,,,,,,
2022-11-01,2921.35009765625,105.5,-1.401993143073628,-321.8790988595897,3243.22919651584,,,,,,,,,,,,,,,,
2022-11-02,2980.199951171875,104.6999969482422,-1.0950001062600556,-251.1267140083196,3231.3266651801946,,,,,,,,,,,,,,,,
2022-11-03,2975.35009765625,103.6500015258789,-1.0525044726744062,-241.2332696312524,3216.5833672875024,,,,,,,,,,,,,,,,
2022-11-04,3007.10009765625,103.0500030517578,-0.8748176405032182,-200.3878791094303,3207.4879767656803,,,,,,,,,,,,,,,,
2022-11-07,3022.550048828125,104.1999969482422,-0.8610669613495522,-197.19766764217863,3219.747716470304,,,,,,,,,,,,,,,,
2022-11-09,3027.64990234375,104.0500030517578,-0.8241423026289268,-188.68462139004032,3216.3345237337903,,,,,,,,,,,,,,,,
2022-11-10,3036.5,102.5,-0.6967186824930276,-159.39585126377642,3195.8958512637764,,,,,,,,,,,,,,,,
2022-11-11,3079.64990234375,108.9000015258789,-0.8416575527704856,-192.53305855808685,3272.182960901837,,,,,,,,,,,,,,,,
2022-11-14,3102.0,110.5500030517578,-0.8256466856114636,-188.79503975202897,3290.795039752029,,,,,,,,,,,,,,,,
2022-11-15,3100.60009765625,110.5,-0.8230163764683789,-188.11112044117544,3288.711218097425,,,,,,,,,,,,,,,,
2022-11-16,3081.89990234375,109.1999969482422,-0.8289775474289675,-189.3826058293357,3271.2825081730857,,,,,,,,,,,,,,,,
2022-11-17,3086.85009765625,106.25,-0.6427134439724502,-146.6731364494608,3233.523234105711,,,,,,,,,,,,,,,,
2022-11-18,3075.10009765625,104.8000030517578,-0.6105223185068905,-139.253538466829,3214.353636123079,,,,,,,,,,,,,,,,
2022-11-21,3064.35009765625,103.9499969482422,-0.6059797852129094,-138.13945201605884,3202.489549672309,,,,,,,,,,,,,,,,
2022-11-22,3084.89990234375,104.5,-0.5398512216302485,-122.99005869502298,3207.889961038773,,,,,,,,,,,,,,,,
2022-11-23,3055.699951171875,104.8000030517578,-0.6786904979296547,-154.59632619036574,3210.2962773622407,,,,,,,,,,,,,,,,
2022-11-24,3045.75,107.5500030517578,-0.8657087237622036,-197.2604275743124,3243.0104275743124,,,,,,,,,,,,,,,,
2022-11-25,3049.35009765625,109.1999969482422,-0.9339724037599824,-212.941798662152,3262.291896318402,,,,,,,,,,,,,,,,
2022-11-28,3093.10009765625,109.1999969482422,-0.7371305604899597,-168.07927974667928,3261.1793774029293,,,,,,,,,,,,,,,,
2022-11-29,3094.699951171875,109.0999984741211,-0.7197985584430711,-164.14116317939306,3258.841114351268,,,,,,,,,,,,,,,,
2022-11-30,3107.85009765625,109.9000015258789,-0.7009887363516116,-159.8606682209902,3267.71076587724,,,,,,,,,,,,,,,,
2022-12-01,3122.0,112.3499984741211,-0.7679656963379177,-175.17825085298682,3297.178250852987,,,,,,,,,,,,,,,,
2022-12-02,3218.800048828125,113.5500030517578,-0.4056339686356666,-92.50176692183504,3311.30181574996,,,,,,,,,,,,,,,,
2022-12-05,3176.0,113.5,-0.5856941514215869,-133.48908225500236,3309.4890822550024,,,,,,,,,,,,,,,,
2022-12-06,3132.85009765625,112.1500015258789,-0.6956718496105139,-158.49693928645502,3291.347036942705,,,,,,,,,,,,,,,,
2022-12-07,3108.85009765625,110.9499969482422,-0.7291027799725417,-166.02198762377247,3274.8720852800225,,,,,,,,,,,,,,,,
2022-12-08,3098.0,110.8499984741211,-0.7643503322223625,-173.82860851295982,3271.82860851296,,,,,,,,,,,,,,,,
2022-12-09,3046.949951171875,106.4000015258789,-0.7350002706681693,-166.8789655095602,3213.828916681435,,,,,,,,,,,,,,,,
2022-12-12,3037.14990234375,106.8000030517578,-0.7926169522857053,-179.72566361338795,3216.875565957138,,,,,,,,,,,,,,,,
2022-12-13,3094.5,107.1500015258789,-0.5520672593918591,-124.9711716329748,3219.471171632975,,,,,,,,,,,,,,,,
2022-12-14,3094.25,108.4499969482422,-0.6195635441745444,-140.10005347229026,3234.3500534722903,,,,,,,,,,,,,,,,
2022-12-15,3042.300048828125,106.4000015258789,-0.7269615082510837,-164.20751402636097,3206.507562854486,,,,,,,,,,,,,,,,
2022-12-16,3018.85009765625,105.3000030517578,-0.7617884638633061,-171.9657128484114,3190.8158105046614,,,,,,,,,,,,,,,,
2022-12-19,2999.699951171875,104.25,-0.7795240264176115,-175.79452374662378,3175.494474918499,,,,,,,,,,,,,,,,
2022-12-20,3020.949951171875,103.8499984741211,-0.6543875720606545,-147.30204962138305,3168.252000793258,,,,,,,,,,,,,,,,
2022-12-21,3024.39990234375,102.8000030517578,-0.5704588303739287,-128.13970395563047,3152.5396062993805,,,,,,,,,,,,,,,,
2022-12-22,3007.60009765625,102.8000030517578,-0.6370064286351668,-142.866875370627,3150.466973026877,,,,,,,,,,,,,,,,
2022-12-23,2986.85009765625,97.3499984741211,-0.4081079227963651,-91.36224724813292,3078.212344904383,,,,,,,,,,,,,,,,
2022-12-26,3003.699951171875,101.1500015258789,-0.5464519885660103,-122.2830641958908,3125.983015367766,,,,,,,,,,,,,,,,
2022-12-27,3016.449951171875,102.0999984741211,-0.5429623582427217,-121.5393585684601,3137.989309740335,,,,,,,,,,,,,,,,
2022-12-28,3002.949951171875,101.0999984741211,-0.542361053098952,-121.42883663430348,3124.3787878061785,,,,,,,,,,,,,,,,
2022-12-29,2994.800048828125,101.6500015258789,-0.6060824136329521,-135.70641268419013,3130.506461512315,,,,,,,,,,,,,,,,
2022-12-30,3023.35009765625,102.3000030517578,-0.5128576056735712,-114.85059491627815,3138.200692572528,,,,,,,,,,,,,,,,
2023-01-02,3024.0,103.3499984741211,-0.5665776336114303,-126.88379205222871,3150.8837920522287,,,,,,,,,,,,,,,,
2023-01-03,2999.550048828125,103.9000015258789,-0.7016416156221946,-157.02381073905963,3156.5738595671846,,,,,,,,,,,,,,,,
2023-01-04,3014.39990234375,102.1999969482422,-0.5297818421432042,-118.31936390221928,3132.7192662459693,,,,,,,,,,,,,,,,
2023-01-05,3006.85009765625,102.3000030517578,-0.5638003230731244,-125.81385621435038,3132.6639538706004,,,,,,,,,,,,,,,,
2023-01-06,2996.300048828125,101.25,-0.5440040643494489,-121.3010452108465,3117.6010940389715,,,,,,,,,,,,,,,,
2023-01-09,3006.800048828125,103.8499984741211,-0.6438058538684142,-143.49120445801873,3150.291253286144,,,,,,,,,,,,,,,,
2023-01-10,3019.89990234375,103.5500030517578,-0.5613935658370627,-124.97575849780242,3144.8756608415524,,,,,,,,,,,,,,,,
